"ID","shiftID","entryTime","entry","initials","callback","key"
14057,1123,08-Aug-2019 22:54:08,"NEW NOTAM: M0860/19 - 3 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL. VALID 1908090001 - 1908090400","SD",,0
14058,1123,08-Aug-2019 23:05:00,"PCAS CK CMPLT BY TWR. ALL PARTIES RESPONDED LOUD AND CLEAR","AP",,0
14059,1123,08-Aug-2019 23:24:00,"SCN CK CMPLT BY AP. ALL PARTIES LOUD AND CLEAR","AP",,0
14060,1123,09-Aug-2019 00:43:00,"AFLD5/SD ON AFLD FOR DAILY INSPECTION","SD",,0
14061,1123,09-Aug-2019 02:01:00,"AFLD5/SD OFF AFLD. DAILY INSPECTION CMPLT","SD",,0
14062,1123,09-Aug-2019 03:28:00,"RWY OPS SUSPENDED PER TWR/RM; REPORTS PARACHUTE FOUND ON RWY FROM DZ OPS; AFLD5/SD RESPONDING TO AFLD; QRC #8 (RUNWAY OPERATIONS SUSPENDED/CLOSED) INITIATED","AP",,0
14068,1123,09-Aug-2019 03:33:00,"AFLD5/SD: RWY APPEARS FOD FREE; OPS RESUMED; QRC #8 CMPLT","SD",,0
14069,1123,09-Aug-2019 04:15:00,"SRA S. DESOUZA, SRA A. PERSAUD, CIV K. NANKO OFF SHIFT. SSGT J. GRANT, A1C C. BRISCOE ON SHIFT. DAYSHIFT CHECKLIST AND SHIFT BRIEF CMPLT. LOG CLOSED","SD",,0
14070,1125,09-Aug-2019 04:15:00,"LOG OPEN. SSGT J. GRANT/DJ (AMOS), A1C C. BRISCOE/CB (AMOC) ON SHIFT. RWY 36 IN USE. RSC DRY; BWC LOW; BARRIERS WITHDRAWN. NOTAMS: 21M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","DJ",,0
14072,1125,09-Aug-2019 04:27:00,"AFLD5/CB ON AFLD CK (FOD)","DJ",,0
14073,1125,09-Aug-2019 04:38:00,"AFLD5/CB OFF AFLD. NO FOD OBSERVED. PICKED UP MEMBER FROM TWR","DJ",,0
14074,1125,09-Aug-2019 04:59:00,"TWR/KG ADVISED RWY:18 IN USE. QRC #3 INITIATED","CB",,0
14075,1125,09-Aug-2019 05:02:00,"QRC #3 CMPLT","CB",,0
14076,1125,09-Aug-2019 06:47:00,"AFLD4/DJ ON AFLD CK (FOD/CONSTRUCTION/BASH)","DJ",,0
14077,1125,09-Aug-2019 07:30:00,"AFLD4/DJ OFF AFLD. NO FOD/BASH OBSERVED. HANGER 15 GATE IS HAVING TROUBLE OPENING WILL NOTIFY CE","DJ",,0
14078,1125,09-Aug-2019 07:45:00,"CP/AS NOTIFIED AMOPS OF QUIET HR APPROVAL FOR TREK10 UNTIL 1500Z. TWR/KG NOTIFIED","DJ",,0
14079,1125,09-Aug-2019 07:51:00,"FP ROOM CK CMPLT. NO NEW DISCREPANCIES OBSERVED","DJ",,0
14080,1125,09-Aug-2019 08:56:00,"LMR #10 RETURNED CONTRACTOR1 OFF AFLD","CB",,0
14081,1125,09-Aug-2019 09:39:00,"AFLD4/DJ ON AFLD CK (WASH AMOPS VEHICLE)","DJ",,0
14082,1125,09-Aug-2019 09:57:00,"AFLD4/DJ OFF AFLD. WAS UNABLE TO WASH VEHICLES DUE TO MANUAL WASH RACK BEING OUT OF SERVICE","CB",,0
14083,1125,09-Aug-2019 09:58:00,"AFLD5/CB ON AFLD FOR LIGHTING CK","CB",,0
14084,1125,09-Aug-2019 10:35:00,"CUSTOMS/SRA CROSBY CHECK IN","DJ",,0
14085,1125,09-Aug-2019 10:43:00,"AFLD5/CB OFF AFLD. 2 483 CKS CMPLT","CB",,0
14086,1125,09-Aug-2019 14:13:00,"AFLD5/CB ON AFLD CK (FINAL CK)","DJ",,0
14087,1125,09-Aug-2019 11:15:00,"SOP #3 INITIATED","DJ",,0
14089,1125,09-Aug-2019 14:20:00,"NOTAM M0862/19 ISSUED TWY K CLOSED. VALID UNTIL 10 AUG 19 1100Z","DJ",,0
14090,1125,09-Aug-2019 14:24:00,"TWR/KF ADVISED CLOSING AT 1430 DUE TO QUIET HOURS","CB",,0
14091,1125,09-Aug-2019 14:30:00,"SOP #3 CMPLT. SWINGSHIFT CHECKLIST CMPLT. A1C C. BRISCOE/CB OFF DUTY. SSGT J. GRANT/DJ OFF DUTY ON TELEPHONE STANDBY UNTIL 0100L. SRA S, DESOUZA/SD ON TELEPHONE STANDBY FROM 0100L UNTIL 0500L. LOG CLOSED","DJ",,0
14092,1126,09-Aug-2019 20:00:00,"LOG OPEN. SRA S. DESOUZA/SD (AMSL), SRA A. PERSAUD/AP (AMOC) ON SHIFT. NOTAMS: 21M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,0
14093,1126,09-Aug-2019 20:12:00,"AFLD5/AP ON AFLD FOR PRIOR TO FLYING CK","AP",,0
14094,1126,09-Aug-2019 20:27:00,"AFLD5/AP OFF AFLD. RSC DRY, BWC LOW, BARRIERS WITHDRAWN","SD",,0
14095,1126,09-Aug-2019 21:00:00,"AERODROME OPENED BY TWR/RJ RWY 36 IN USE","SD",,0
14096,1126,09-Aug-2019 21:51:00,"AFLD5/SD ON AFLD FOR DAILY INSPECTION","SD",,0
14097,1126,09-Aug-2019 21:54:00,"PILOT-TO-DISPATCH CK CMPLT. BOTH PARTIES ON UHF/VHF WERE LOUD AND CLEAR","AP",,0
14098,1126,09-Aug-2019 23:15:00,"AFLD5/SD OFF AFLD. DAILY INSPECTION CMPLT. SEVERE SPALL FOUND ON TWY A NORTH OF C5 RAMP. DISCREPANCIES LOGGED IN TRACKER","SD",,0
14099,1126,09-Aug-2019 23:22:24,"NEW NOTAM: M0863/19 - TWY A CLSD NORTH OF C5 RAMP INCLUDING TWY A1. VALID 1908092319 - 1908121300","SD",,0
14100,1126,09-Aug-2019 23:53:00,"PCAS CK CMPLT BY TWR/RJ. ALL AGENCIES RESPONDED LOUD AND CLEAR","AP",,0
14101,1126,09-Aug-2019 23:56:00,"SCN CK CMPLT BY AP. ALL AGENCIES WITH THE EXCEPTION OF EMERGENCY  MGMT RESPONDED LOUD AND CLEAR","AP",,0
14102,1126,10-Aug-2019 00:17:00,"CONTACTED CE STANDBY; WILL REPOND TO FIX THE TWY A1 SPALL","SD",,0
14103,1126,10-Aug-2019 01:02:00,"AFLD5/SD ON AFLD CK (FOD)","SD",,0
14105,1126,10-Aug-2019 01:05:00,"SWEEPER1/HORIZONTAL ON AFLD","SD",,0
14106,1126,10-Aug-2019 01:29:00,"AFLD5/SD ON AFLD CK (ASSIST SWEEPER)","SD",,0
14108,1126,10-Aug-2019 03:22:00,"HORIZONAL/SWEEPER1 OFF AFLD. SPALL REPAIR COMPLETE","SD",,0
14109,1126,10-Aug-2019 04:15:00,"SRA S. DESOUZA, SRA A. PERSAUD OFF SHIFT. SSGT P. RODRIGUEZ, A1C C. BRISCOE, A1C C. NEALY ON SHIFT. DAYSHIFT CHECKLIST AND SHIFT BRIEF CMPLT. LOG CLOSED","SD",,0
14110,1126,10-Aug-2019 04:00:00,"TWR/RJ: RWY CHANGE TO RWY 18. QRC#3 INITIATED/CMPLT","AP",,0
14111,1128,10-Aug-2019 04:15:00,"LOG OPEN. A1C C. BRISCOE/CB (AMSL), A1C C. NEALY/CN (AMOC), SSGT P. RODRIGUEZ/EZ (AMOC) ON SHIFT. RWY 18 IN USE. RSC DRY; BWC LOW; BARRIERS WITHDRAWN. NOTAMS: 23M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","CB",,0
14112,1128,10-Aug-2019 06:43:00,"AFLD5/EZ/CN ON AFLD CK (FOD/BASH)","CB",,0
14113,1128,10-Aug-2019 07:13:00,"AFLD5/EZ/CN OFF AFLD. 1 483 CK CMPLT","CN",,0
14114,1128,10-Aug-2019 08:41:00,"AFLD5/CB/CN ON AFLD CK (CONSTRUCTION)","CN",,0
14117,1128,10-Aug-2019 12:06:00,"AFLD5/CB/CN OFF AFLD. ","CN",,0
14118,1128,10-Aug-2019 12:16:00,"MISAWA/FC CANCELLED NOTAM M0863/19 DUE TO NOTAM MANAGER NOT WORKING FOR US","CB",,0
14119,1128,10-Aug-2019 12:18:00,"AFLD3/EZ ON AFLD CK (FINAL AFLD CK)","CB",,0
14120,1128,10-Aug-2019 12:42:00,"AFLD3/EZ OFF AFLD. ","CB",,0
14121,1128,10-Aug-2019 13:00:00,"AERODROME CLSD. A1C C. BRISCOE/CB (AMSL), A1C C. NEALY/CN (AMOC), SSGT P. RODRIGUEZ/EZ (AMOC) OFF SHIFT. SOP #3 AND SWINGSHIFT SHIFT CK LIST CMPLT. ADVISED CP/ A1C C. BRISCOE/CB ON STANDBY UNTIL 0100 THEN SSGT K. LONEY/JB TAKES OVER. LOG CLSD","CB",,0
14122,1128,10-Aug-2019 12:44:00,"TWR/NH ADVISED CLOSING ON THE HOUR","CB",,0
14124,1129,10-Aug-2019 19:55:00,"LOG OPEN. SSGT K. LONEY/JB (AMOS), SRA A. PERSAUD/AP (AMOC) ON SHIFT. RWY 36 IN USE. RSC DRY; BWC LOW; BARRIERS WITHDRAWN. NOTAMS: 21M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT. SOP 3 INITIATED","JB",,0
14125,1129,10-Aug-2019 19:59:00,"AFLD5/AP ON AFLD FOR PRIOR TO FLYING CK","JB",,0
14126,1129,10-Aug-2019 20:15:00,"AFLD5/AP OFF AFLD. RSC: DRY, BWC: LOW, BARRIERS WITHDRAWN. SOP #3 CMPLT","JB",,0
14127,1129,10-Aug-2019 21:00:00,"TWR OPEN, AERODROME OPEN, RWY 36 IN USE","JB",,0
14128,1129,10-Aug-2019 21:10:00,"PTD CK WITH TWR/RJ CMPLT, UHF/VHF LOUD & CLEAR","JB",,0
14130,1129,10-Aug-2019 21:33:18,"NEW NOTAM: M0865/19 - 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL. VALID 1908130001 - 1908130400","JB",,0
14131,1129,10-Aug-2019 21:34:44,"NEW NOTAM: M0866/19 - 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL. VALID 1908130800 - 1908131200","JB",,0
14132,1129,10-Aug-2019 21:35:08,"NEW NOTAM: M0867/19 - 3 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL. VALID 1908140800 - 1908141200","JB",,0
14133,1129,10-Aug-2019 21:36:31,"NEW NOTAM: M0868/19 - 2 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL. VALID 1908142300 - 1908150200","JB",,0
14134,1129,10-Aug-2019 21:37:55,"NEW NOTAM: M0869/19 - QUIET HOURS IN EFFECT.ENGINE RUNNING ACTIVITIES NOT AUTHORIZED (AIRCRAFT TAXI, TAKE-OFF, LANDING, APUS, ETC.) ANY MISSIONS REQUESTING TO OPERATE DURING THE QUIET HOUR PERIOD REQUIRE A WAIVER FROM 374AW/CP. VALID 1908150200 - 1908150400","JB",,0
14135,1129,10-Aug-2019 21:38:25,"NEW NOTAM: M0870/19 - 3 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL. VALID 1908150800 - 1908151200","JB",,0
14136,1129,10-Aug-2019 21:39:48,"NEW NOTAM: M0871/19 - 3 X C-130 CONDUCTING IFR AIRDROPS OVER AFLD, SFC TO 1015 FT AGL, 15 AUG/2300Z-16 AUG/0300Z. VALID 1908152300 - 1908160300","JB",,0
14137,1129,10-Aug-2019 22:40:00,"AFLD5/AP ON AFLD CK (RAMP CK)","JB",,0
14139,1129,10-Aug-2019 23:03:00,"PCAS TEST INITIATED BY TWR/RJ, ALL AGENCIES LOUD AND CLEAR","JB",,0
14140,1129,10-Aug-2019 23:06:00,"SCN TEST INITIATED, ALL AGENCIES EXCEPT EM LOUD AND CLEAR","JB",,0
14141,1129,11-Aug-2019 00:58:00,"AFLD5/JB ON AFLD FOR DAILY INSPECTION","JB",,0
14142,1129,11-Aug-2019 02:19:00,"AFLD5/JB OFF AFLD. DAILY INSP CMPLT, NO NEW DISCREPANCIES, 2 483 CKS CMPLT. BOTH 483 COMP CARDS ARE IN COMPLIANCE","JB",,0
14143,1129,11-Aug-2019 02:23:00,"BARRIER MX & AFLD LIGHTING DID NOT REPORT IN TODAY","JB",,0
14144,1129,11-Aug-2019 03:35:00,"CP/NS CALLED AMOPS FOR DIVERT ACFT, QRC #9 INITIATED","JB",,0
14145,1129,11-Aug-2019 03:35:00,"AFLD5/AP ON AFLD CK (FOD)","JB",,0
14146,1129,11-Aug-2019 03:50:00,"AFLD5/AP OFF AFLD. NO CHANGES TO REPORT","JB",,0
14147,1129,11-Aug-2019 04:15:00,"SSGT K. LONEY/JB & SRA A. PERSUAD/AP OFF DUTY. SRA K. FLICK/KF, A1C C. BRISCOE/CB & A1C C. NEALY/CN ON DUTY. DAYSHIFT CHECKLIST AND BRIEF CMPLT","JB",,0
14149,1130,11-Aug-2019 04:39:00,"PCAS ACTIVATED PER TWR/RJ FOR IN FLIGHT EMERGENCY. TORA64, KC135 ETA0600Z. REASON FOR IFE IS LOSS OF CABIN PRESSURE","KF",,0
14150,1130,11-Aug-2019 04:15:00,"LOG OPEN. SRA K. FLICK/KF (AMSL), A1C C. BRISCOE/CB (AMOC) ON SHIFT. A1C C. NEALY/CN (AMOC) ON SHIFT. NOTAMS SAVED 23M, 8, 4L. WILL CONTINUE TO MONITOR RAMP NET THROUGHOUT SHIFT FOR PROPER PHRASEOLOGY","KF",,0
14151,1130,11-Aug-2019 04:43:00,"SCN ACTIVATED/CN. ALL INFORMATION PASSED VERBATIM","KF",,0
14152,1130,11-Aug-2019 04:59:00,"RWY 18 NOW IN USE","KF",,0
14153,1130,11-Aug-2019 05:04:00,"AFLD5/CB/CN ON AFLD CK (FOD). UNABLE TO FIND FOD DUE TO WIND","KF",,0
14154,1130,11-Aug-2019 04:54:00,"QRC #1 INITIATED","KF",,0
14155,1130,11-Aug-2019 05:01:00,"QRC #3 INITIATED AND CMPLT","KF",,0
14157,1130,11-Aug-2019 05:43:00,"FLIGHT PLANNING RM CK CMPLT/CB","KF",,0
14158,1130,11-Aug-2019 05:44:00,"PER TWR/NH INFORMATION PASSED ON IFE. CABIN PRESSURE DUE TO BROKEN WINDSHIELD","KF",,0
14159,1130,11-Aug-2019 05:57:00,"SCN ACTIVATED. PASS UPDATED INFORMATION. TORA64 LANDING RWY 18 ETA0620Z","KF",,0
14160,1130,11-Aug-2019 06:09:00,"AFLD5/CB/CN ON AFLD CK (EMERGENCY)","KF",,0
14161,1130,11-Aug-2019 06:17:00,"PER FD. IFE TERMINATED BY CHIEF 2","KF",,0
14163,1130,11-Aug-2019 06:15:00,"RWY OPS SUSPENDED FOR IFE","KF",,0
14164,1130,11-Aug-2019 06:16:00,"PER AFLD5 RWY APPEARS FOD FREE. OPS RESUMED AT THIS TIME","KF",,0
14165,1130,11-Aug-2019 06:19:00,"SCN ACTIVATED TO PASS CANCELLATION INFORMATION","KF",,0
14167,1130,11-Aug-2019 06:23:00,"QRC #1 CMPLT","KF",,0
14168,1130,11-Aug-2019 10:03:00,"AFLD5/KF ON AFLD FOR LIGHTING CK","CB",,0
14169,1130,11-Aug-2019 11:19:00,"AFLD5/KF OFF AFLD. 3/483 COLLECTED AND LOGGED","CB",,0
14170,1130,11-Aug-2019 12:24:00,"AFLD5/CB/CN ON AFLD CK (FINAL CK)","KF",,0
14171,1128,10-Aug-2019 12:40:00,"FLT PLANNING ROOM CK CMPLT","CB",,0
14174,1130,11-Aug-2019 12:55:00,"SOP #3 CMPLT. ALL AGENCIES NOTIFIED","KF",,0
14175,1130,11-Aug-2019 12:51:00,"AFLD5/CB/CN OFF AFLD. ","KF",,0
14176,1130,11-Aug-2019 12:47:00,"PER TWR/NH CLOSING ON THE HOUR","KF",,0
14177,1130,11-Aug-2019 13:00:00,"SRA K. FLICK, A1C C. BRISCOE, A1C C. NEALY OFF SHIFT. SHIFT CKLIST CMPLT. CP/WG NOTIFIED OF STANDBY PERSONNEL. SRA K. FLICK WILL BE ON STANDBY UNTIL 0100, SSGT K. LONEY WILL TAKEOVER UNTIL 0500L. LOG CLOSED","KF",,0
14179,1139,11-Aug-2019 19:56:00,"AFLD5/JB ON AFLD FOR PRIOR TO FLYING CK","AP",,0
14180,1139,11-Aug-2019 20:15:00,"AFLD5/JB OFF AFLD. RSC: WET, BWC: LOW, BARRIERS WITHDRAWN","AP",,0
14181,1139,11-Aug-2019 20:49:01,"NEW NOTAM: M0873/19 - RWY 18/36 WET WITH NO STANDING WATER OBSERVED AT 1908112015.. VALID 1908112048 - 1908122048","JB",,0
14182,1139,11-Aug-2019 20:50:20,"NEW NOTAM: M0874/19 - TWY G CLSD NORTH OF TAXIWAY HOTEL. VALID 1908112050 - 1908172359","JB",,0
14183,1139,11-Aug-2019 21:00:00,"TWR OPEN, AERODROME OPEN, RWY 18 IN USE. MOWER1 PLUS 1 ON AFLD, CUTTING GRASS WITHIN 100 FEET OF THE RUNWAY ON THE EAST SIDE","JB",,0
14184,1139,11-Aug-2019 22:04:00,"AFLD LIGHTING ON AFLD","JB",,0
14185,1139,11-Aug-2019 22:33:00,"AFLD LIGHTING OFF AFLD","JB",,0
14186,1139,11-Aug-2019 23:00:00,"TWR/JF INITIATED PCAS TEST, ALL AGENCIES LOUD ALD CLEAR","JB",,0
14187,1139,11-Aug-2019 23:05:00,"SCN TEST INITIATED, ALL AGENCIES LOUD AND CLEAR EXCEPT EM","JB",,0
14188,1139,12-Aug-2019 00:09:00,"RAPCON/ST NOTIFIED AMOPS THAT TREK66 IS TURNING BACK AROUND TO LAND AT RJTY; PGUA DENIED THEIR ARRIVAL INTO THEIR AIRSPACE FOR REASONS UNKNOWN AT THIS TIME; QRC #9 (AIRCRAFT DIVERTS) INITIATED","AP",,0
14189,1139,12-Aug-2019 00:10:00,"NEW ETA FOR TREK66: 0027Z","AP",,0
14190,1139,12-Aug-2019 00:21:00,"QRC #9 CMPLT","AP",,0
14191,1139,12-Aug-2019 01:08:00,"AFLD5/AP ON AFLD FOR DAILY INSPECTION","SP",,0
14192,1139,12-Aug-2019 01:47:00,"AFLD5/AP OFF AFLD. RSC DECLARED DRY, 2 SPOT 483 CKS CMPLT. BOTH IN COMPLIANCE","JB",,0
14193,1139,11-Aug-2019 19:50:00,"LOG OPEN. SSGT K. LONEY/JB (AMOS), SRA A. PERSAUD/AP (AMOC), A1C S. PEGRAM/SP (TRAINEE) ON SHIFT. NOTAMS: 22M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT. SOP #3 INITIATED","JB",,0
14195,1139,12-Aug-2019 04:15:00,"SSGT K. LONEY/JB, SRA A. PERSUAD/AP & A1C S. PEGRAM/SP OFF DUTY. A1C C. BRISCOE/CB, SRA K. FLICK/KF & A1C C. NEALY/CN ON DUTY. DAYSHIFT CHECKLIST AND BRIEF CMPLT","JB",,0
14196,1139,12-Aug-2019 03:36:38,"NOTAM M0873/19 CANCELLED","JB",,0
14197,1139,12-Aug-2019 03:58:00,"SAFETY2 ON AFLD, REQUESTING BASH #10 ACTIVATION, SOP #8 INITIATED/CMPLT","JB",,0
14198,1139,12-Aug-2019 04:05:00,"ARFF STATUS VERIFIED WITH FD/NY, GREEN/9600","JB",,0
14200,1140,12-Aug-2019 04:15:00,"LOG OPEN. SRA K. FLICK/KF, A1C C. BRISCOE/CB, A1C C. NEALY/CN ON SHIFT. RWY 18 IN USE. RSC DRY; BWC LOW; BARRIERS WITHDRAWN. NOTAMS: 28M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","KF",,0
14201,1140,12-Aug-2019 05:21:00,"AFLD1/XS ON AFLD CK (ESCORT)","KF",,0
14202,1140,12-Aug-2019 05:43:00,"AFLD1/XS OFF AFLD. ","KF",,0
14203,1140,12-Aug-2019 06:05:00,"AFLD5/KF ON AFLD CK (FOD/BASH)","KF",,0
14205,1140,12-Aug-2019 09:27:00,"AFLD5/KF ON AFLD CK (CONSTRUCTION)","CB",,0
14207,1140,12-Aug-2019 10:03:00,"FLIGHT PLANNING RM CK CMPLT","KF",,0
14209,1140,12-Aug-2019 11:13:00,"A1C MIRA FROM CUSTOMS SIGNED IN FOR ACCOUNTABILITY","KF",,0
14210,1140,12-Aug-2019 11:39:00,"AFLD5/CB/CN OFF AFLD. 2 483 CKS CMPLT","KF",,0
14211,1140,12-Aug-2019 12:36:00,"AFLD5/CB/CN ON AFLD CK (FINAL CK)","KF",,0
14212,1140,12-Aug-2019 12:56:00,"PER TWR/RJ TWR IS CLOSING ON THE HOUR","KF",,0
14214,1140,12-Aug-2019 13:10:00,"AFLD5/CB/CN OFF AFLD. ","KF",,0
14215,1140,12-Aug-2019 13:15:00,"A1C C. BRISCOE/CB, A1C C. NEALY/CN OFF SHIFT. SRA K. FLICK/KF REMAINS ON SHIFT, AWAITING QUIET HOUR APPROVAL. SHIFT CKLIST AND SOP #3 CMPLT. CP/TS NOTIFIED OF STANDBY PERSONNEL. SRA K. FLICK WILL BE ON STANDBY UNTIL 0100L, SSGT K. LONEY/JB WILL TAKEOVER UNTIL 0500L. LOG CLOSED","KF",,0
14216,1140,12-Aug-2019 13:05:00,"PER CP QHW FOR RAMEN SUBMITTED FOR 1630Z DEPARTURE. STILL AWAITING APPROVAL","KF",,0
14217,1140,12-Aug-2019 13:30:00,"SRA K. FLICK/KF OFF SHIFT. DAYSHIFT STANDBY NOYIFIED OF QH DEP","KF",,0
14218,1142,12-Aug-2019 15:01:00,"LOG OPEN. SSGT K. LONEY/JB (AMOS) ON SHIFT. RWY 18 IN USE. RSC DRY; BWC LOW; BARRIERS WITHDRAWN. NOTAMS: 27M, 8V, 3L. NAVAIDS: DASR(GREEN), ILS(GREEN), TACAN(GREEN). CRASH STATUS GREEN / 9600. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT. SOP #3 INITIATED","JB",,0
14219,1142,12-Aug-2019 15:10:00,"AFLD5/JB ON AFLD FOR PRIOR TO FLYING CK, SOP #9 INITIATED","JB",,0
14220,1142,12-Aug-2019 15:28:00,"AFLD5/JB OFF AFLD. RSC: DRY, BWC: LOW, BARRIERS WITHDRAWN. FOD ON RWY DUE TO RWY EDGING FOR PAINT PROJECT, SWEEPER RESPONDING","JB",,0
14221,1142,12-Aug-2019 15:32:00,"SOP #9 CMPLT, ARFF STATUS VERIFIED WITH FD/HS, GREEN/9600","JB",,0
14222,1142,12-Aug-2019 15:43:00,"PTD WITH TWR/NH CMPLT, UHF/VHF LOUD AND CLEAR","JB",,0
14223,1142,12-Aug-2019 15:36:00,"TWR OPEN, AERODROME OPEN, RWY 36 IN USE","JB",,0
14224,1139,12-Aug-2019 00:30:00,"WEEKLY FOD WALK NOT CONDUCTED DUE TO TRAINING DAY, WING SAFETY REP DID NOT ATTEND","JB",,0
14225,1142,12-Aug-2019 16:07:00,"HEAVY1 PLUS 2 & AFLD SWEEPER ON AFLD","JB",,0
14226,1142,12-Aug-2019 16:22:00,"AFLD5/JB ON AFLD CK (FOD), SOP #9 INITIATED","JB",,0
14227,1142,12-Aug-2019 16:44:00,"AFLD5/JB OFF AFLD. FOD REMOVED FROM RWY EDGING, SOP #9 CMPLT","JB",,0
14229,1142,12-Aug-2019 18:50:00,"HEAVY1 PLUS 2 OFF AFLD","JB",,0
14231,1142,12-Aug-2019 19:46:00,"SSGT J. GRANT/DJ ON DUTY AS AMOC","JB",,0
14233,1142,12-Aug-2019 20:22:00,"AFLD5/JB ON AFLD CK (AIRFIELD DRIVING TRAINING)","JB",,0
14234,1142,12-Aug-2019 20:21:00,"BARRIER MX REPORTED ON AFLD FOR DAILY AAS INSP","DJ",,0
14235,1142,12-Aug-2019 21:06:00,"AFLD5/JF REPORTED FOD ON GOLF NORTH NEAR G20 AND AGE EQUIPMENT REMAINS ON GOLF RAMP. TA CONTACTED FOR AGE EQUIPMENT AND WILL HAVE AGE MOVE IT. NO RESPONSE FROM THE CE/SWEEPER SHOP","DJ",,0
14236,1142,12-Aug-2019 21:50:00,"MOWERS VISUALLY OBSERVED ON AFLD CUTTING EATS OF TWY FOXTROT NEAR GOLF SOUTH","DJ",,0
14237,1142,12-Aug-2019 21:00:00,"AFLD5/JB REMAINS ON AFLD FOR DAILY INSP","JB",,0
14238,1142,12-Aug-2019 21:01:00,"AFLD5/JB ON AFLD FOR DAILY INSPECTION","JB",,0
14239,1142,12-Aug-2019 22:05:00,"AFLD5/JB OFF AFLD. DISCREPANCIES LOGGED IN DISCREPANCY TRACKER AND AFLD INSP CHECKLIST","JB",,0
14240,1142,12-Aug-2019 22:13:00,"BARRIER MX OFF AFLD, DAILY AAS INSP CMPLT","JB",,0
14241,1142,12-Aug-2019 23:00:00,"PCAS CK CMPLT WITH TWR/JF; ALL AGENCIES RESPONDED LOUD & CLEAR","DJ",,0
14242,1142,12-Aug-2019 23:03:00,"DAILY SCN CK CMPLT, ALL AGENCIES RESPONDED LOUD AND CLEAR","DJ",,0
14243,1142,13-Aug-2019 00:08:08,"NOTAM M0872/19 CANCELLED","DJ",,0
14244,1142,13-Aug-2019 00:09:22,"NOTAM M0874/19 CANCELLED","DJ",,0
14245,1142,13-Aug-2019 00:25:46,"NEW NOTAM: M0879/19 - RWY 36 RUNWAY 36 LOCALIZER WITHDRAWN DAILY BETWEEN 2200Z - 0800Z. EQUIPMENT CAN BE RETURNED TO SERVICE WITH 30 MINUTE PRIOR NOTIFICATION WHEN BELOW WEATHER MINIMUMS.. VALID 1908130025 - 1908150800","JB",,0
14246,1142,13-Aug-2019 00:26:00,"NOTAM M0855/19 CANCELLED","JB",,0
14248,1142,13-Aug-2019 01:02:00,"GENERATOR MX ON AFLD TO WORK ON RWY 36 LOCALIZER","JB",,0
14249,1142,13-Aug-2019 00:55:00,"CS CONTRACTOR ON AFLD WORKING ON BLDGS 1, 101, AND 102","JB",,0
14250,1142,13-Aug-2019 01:08:00,"DZ OPS ON AFLD","JB",,0
14251,1142,13-Aug-2019 01:26:00,"AFLD4/DJ DECLARED RSC WET, QRC #10 INITIATED","JB",,0
14252,1142,13-Aug-2019 01:31:39,"NEW NOTAM: M0880/19 - RWY 18/36 WET WITH STANDING WATER LESS THAN 1/10 OF AN INCH OBSERVED AT 1908130128.. VALID 1908130131 - 1908140131","JB",,0
14253,1142,13-Aug-2019 02:30:00,"SSGT LONEY CONTACTED AGE/SSGT MARTIN TO MOVE EQUIPMENT ON GOLF RAMP","JB",,0
