"ID","shiftID","logOn","logOff","checkDate","outTime","inTime","Inspection","AF483Count","checkType","specialCheck","Remarks","callsign","initials","by","closed"
4158,993,12647,12648,12-Jul-2019 00:00:00,30-Dec-1899 23:37:00,30-Dec-1899 01:05:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK",,1
4160,993,12650,12651,12-Jul-2019 00:00:00,30-Dec-1899 00:36:00,30-Dec-1899 00:50:00,0,0,"9",0,"PAVEMENT CK","AFLD4","DJ",,1
4162,993,12657,12658,12-Jul-2019 00:00:00,30-Dec-1899 03:01:00,30-Dec-1899 03:43:00,0,0,"6,8",0,,"AFLD5","KK",,1
4165,997,12672,12674,13-Jul-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:25:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CN/CB",,1
4168,997,12681,12684,13-Jul-2019 00:00:00,30-Dec-1899 23:32:00,30-Dec-1899 00:53:00,0,0,,2,"BASH CONTROL","AFLD5","DJ/CN",,1
4171,997,12691,12692,13-Jul-2019 00:00:00,30-Dec-1899 02:54:00,30-Dec-1899 03:33:00,0,0,"9",0,"RAMP CK","AFLD5","CN/CB",,1
4174,997,12693,12695,13-Jul-2019 00:00:00,30-Dec-1899 03:45:00,30-Dec-1899 04:02:00,0,0,"6",0,"RAMP CK CMPLT","AFLD5","CB",,1
4178,1001,12702,12703,13-Jul-2019 00:00:00,30-Dec-1899 09:10:00,30-Dec-1899 09:51:00,0,0,"2,6",0,,"AFLD5","JB",,1
4180,1001,12705,12708,13-Jul-2019 00:00:00,30-Dec-1899 10:32:00,30-Dec-1899 11:31:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","AP",,1
4182,1001,12709,12710,13-Jul-2019 00:00:00,30-Dec-1899 12:06:00,30-Dec-1899 12:19:00,0,0,"9",0,"FINAL CK CMPLT","AFLD5","JB",,1
4185,1002,12717,12718,14-Jul-2019 00:00:00,30-Dec-1899 20:25:00,30-Dec-1899 20:36:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KF/KA",,1
4188,1002,12728,12729,14-Jul-2019 00:00:00,30-Dec-1899 23:45:00,30-Dec-1899 00:28:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","CB",,1
4191,1002,12731,12732,14-Jul-2019 00:00:00,30-Dec-1899 02:02:00,30-Dec-1899 02:11:00,0,0,"6",0,,"AFLD5","CB",,1
4193,1002,12736,12737,14-Jul-2019 00:00:00,30-Dec-1899 03:12:00,30-Dec-1899 03:42:00,0,0,"6,8",0,,"AFLD5","KF",,1
4195,1003,12743,12744,14-Jul-2019 00:00:00,30-Dec-1899 05:45:00,30-Dec-1899 06:13:00,0,0,"6",0,,"AFLD5","JB",,1
4196,1003,12745,12746,14-Jul-2019 00:00:00,30-Dec-1899 10:58:00,30-Dec-1899 11:31:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","JB",,1
4198,1003,12748,12749,14-Jul-2019 00:00:00,30-Dec-1899 12:20:00,30-Dec-1899 12:40:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
4200,1004,12751,12752,15-Jul-2019 00:00:00,30-Dec-1899 20:33:00,30-Dec-1899 20:47:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","SD/KA",,1
4202,1004,12754,12757,15-Jul-2019 00:00:00,30-Dec-1899 21:03:00,30-Dec-1899 21:14:00,0,0,"7",0,,"AFLD5","SD/KA",,1
4205,1004,12769,12771,15-Jul-2019 00:00:00,30-Dec-1899 00:14:00,30-Dec-1899 00:31:00,0,0,"9",0,"WEEKLY FOD WALK","AFLD5","KA/CB/CN",,1
4207,1004,12778,12779,15-Jul-2019 00:00:00,30-Dec-1899 03:16:00,30-Dec-1899 03:51:00,0,0,"2,6",0,,"AFLD5","SD/EZ",,1
4213,1006,12784,12787,15-Jul-2019 00:00:00,30-Dec-1899 05:17:00,30-Dec-1899 05:32:00,0,0,"7",0,,"AFLD5","DJ",,1
4215,1006,12788,12789,15-Jul-2019 00:00:00,30-Dec-1899 05:42:00,30-Dec-1899 06:35:00,0,0,"6,8",0,,"AFLD5","AP/EZ",,1
4216,1006,12791,12792,15-Jul-2019 00:00:00,30-Dec-1899 10:32:00,30-Dec-1899 11:50:00,0,0,,3,,"AFLD5","AP",,1
4217,1006,12795,12796,15-Jul-2019 00:00:00,30-Dec-1899 08:32:00,30-Dec-1899 08:53:00,0,0,"8",0,,"AFLD5","DJ",,1
4218,1007,12802,12803,16-Jul-2019 00:00:00,30-Dec-1899 20:09:00,30-Dec-1899 20:22:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
4220,1007,12810,12811,16-Jul-2019 00:00:00,30-Dec-1899 21:51:00,30-Dec-1899 21:57:00,0,0,"6",0,,"ALFD5","KK",,1
4222,1007,12812,12819,16-Jul-2019 00:00:00,30-Dec-1899 22:30:00,30-Dec-1899 23:34:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK",,1
4225,1007,12824,12825,16-Jul-2019 00:00:00,30-Dec-1899 00:36:00,30-Dec-1899 01:10:00,0,0,"6,8",0,"RWY DRY","AFLD5","SD/EZ/KA",,1
4227,1010,12836,12837,16-Jul-2019 00:00:00,30-Dec-1899 04:24:00,30-Dec-1899 04:57:00,0,0,"7",0,,"AFLD1","XS",,1
4229,1010,12838,12839,16-Jul-2019 00:00:00,30-Dec-1899 06:18:00,30-Dec-1899 07:12:00,0,0,"9",0,"AIRFIELD DRIVING TRAINING CMPLT","AFLD5","EZ",,1
4231,1010,12859,12860,16-Jul-2019 00:00:00,30-Dec-1899 11:22:00,30-Dec-1899 12:31:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","JB",,1
4233,1011,12872,12882,17-Jul-2019 00:00:00,30-Dec-1899 20:09:00,30-Dec-1899 21:01:00,0,0,,2,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","SD/KA",,1
4236,1011,12886,12887,17-Jul-2019 00:00:00,30-Dec-1899 22:14:00,30-Dec-1899 22:29:00,0,0,,3,"RDMS STILL UNSERVICEABLE","AFLD","KK",,1
4238,1011,12893,12895,17-Jul-2019 00:00:00,30-Dec-1899 00:10:00,30-Dec-1899 00:49:00,0,0,"6,8",0,,"AFLD5","SD",,1
4240,1011,12900,12901,17-Jul-2019 00:00:00,30-Dec-1899 02:54:00,30-Dec-1899 03:06:00,0,0,"6,8",0,,"AFLD5","KF",,1
4242,1013,12907,12908,17-Jul-2019 00:00:00,30-Dec-1899 06:00:00,30-Dec-1899 07:01:00,0,0,"9",0,"ALFD DRIVING TRAINING","AFLD5","JB",,1
4244,1013,12915,12916,17-Jul-2019 00:00:00,30-Dec-1899 09:35:00,30-Dec-1899 10:02:00,0,0,"6",0,,"AFLD5","JB",,1
4245,1013,12919,12920,17-Jul-2019 00:00:00,30-Dec-1899 11:53:00,30-Dec-1899 12:30:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","JB",,1
4247,1013,12925,12926,17-Jul-2019 00:00:00,30-Dec-1899 13:55:00,30-Dec-1899 14:21:00,0,0,"6",0,,"AFLD5","JB",,1
4250,1014,12931,12935,18-Jul-2019 00:00:00,30-Dec-1899 20:01:00,30-Dec-1899 20:29:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB/CB",,1
4252,1014,12941,12945,18-Jul-2019 00:00:00,30-Dec-1899 22:37:00,30-Dec-1899 23:32:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK/KF",,1
4254,1014,12947,12948,18-Jul-2019 00:00:00,30-Dec-1899 00:09:00,30-Dec-1899 00:36:00,0,0,"6",0,,"AFLD5","CB",,1
4257,1014,12951,12953,18-Jul-2019 00:00:00,30-Dec-1899 03:01:00,30-Dec-1899 03:32:00,0,0,"6,8",0,,"AFLD5","KK/KF",,1
4260,1017,13028,13029,19-Jul-2019 00:00:00,30-Dec-1899 20:02:00,30-Dec-1899 20:17:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
4263,1017,13038,13040,19-Jul-2019 00:00:00,30-Dec-1899 21:28:00,30-Dec-1899 21:42:00,0,0,"9",0,"RAMP CK","AFLD5","KK/KF",,1
4265,1017,13042,13046,19-Jul-2019 00:00:00,30-Dec-1899 22:46:00,30-Dec-1899 23:39:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK/KF",,1
4267,1017,13049,13053,19-Jul-2019 00:00:00,30-Dec-1899 00:34:00,30-Dec-1899 01:06:00,0,0,"9",0,"RAMP CK","AFLD5","CB/KF/CN",,1
4268,1017,13050,13054,19-Jul-2019 00:00:00,30-Dec-1899 00:49:00,30-Dec-1899 01:11:00,0,0,"2",0,,"AFLD4","DJ",,1
4271,1017,13055,13057,19-Jul-2019 00:00:00,30-Dec-1899 01:36:00,30-Dec-1899 02:00:00,0,0,"9",0,"PARKING CK","AFLD5","KK",,1
4273,1022,13078,13079,20-Jul-2019 00:00:00,30-Dec-1899 20:16:00,30-Dec-1899 20:36:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD2","MD",,1
4276,1022,13082,13083,20-Jul-2019 00:00:00,30-Dec-1899 21:48:00,30-Dec-1899 22:25:00,0,0,"9",0,"PARKING PLAN","AFLD2","MD/KA/CN",,1
4278,1022,13088,13093,20-Jul-2019 00:00:00,30-Dec-1899 23:41:00,30-Dec-1899 00:54:00,0,0,"9",0,"PARKING CORDINATION","AFLD2","MD/KA/CN",,1
4280,1022,13095,13097,20-Jul-2019 00:00:00,30-Dec-1899 01:38:00,30-Dec-1899 03:12:00,0,0,,2,"DAILY INSPECTION CMPLT. 3 483 CKS CMPLT","AFLD5","MD/CN",,1
4284,1023,13102,13103,20-Jul-2019 00:00:00,30-Dec-1899 05:12:00,30-Dec-1899 06:00:00,0,0,"9",0,"ESCORT PUBLIC AFFAIRS FOR MACA","AFLD5","EZ",,1
4285,1023,13106,13107,20-Jul-2019 00:00:00,30-Dec-1899 08:01:00,30-Dec-1899 08:28:00,0,0,"6",0,,"AFLD5","JB",,1
4286,1023,13108,13109,20-Jul-2019 00:00:00,30-Dec-1899 10:40:00,30-Dec-1899 11:15:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","JB",,1
4288,1023,13111,13112,20-Jul-2019 00:00:00,30-Dec-1899 12:00:00,30-Dec-1899 12:25:00,0,0,"9",0,"FINAL CK","AFLD5","JB",,1
4291,1024,13119,13122,21-Jul-2019 00:00:00,30-Dec-1899 20:53:00,30-Dec-1899 21:46:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD2","MD",,1
4293,1024,13123,13124,21-Jul-2019 00:00:00,30-Dec-1899 20:03:00,30-Dec-1899 20:18:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB/KA/CN",,1
4296,1024,13129,13132,21-Jul-2019 00:00:00,30-Dec-1899 00:42:00,30-Dec-1899 01:09:00,0,0,"7",0,"2 483 CKS","AFLD2","MD",,1
4298,1024,13138,13139,21-Jul-2019 00:00:00,30-Dec-1899 03:51:00,30-Dec-1899 04:08:00,0,0,"9",0,"RAMP CK","AFLD2","MD/CN",,1
4300,1025,13153,13154,21-Jul-2019 00:00:00,30-Dec-1899 08:00:00,30-Dec-1899 08:32:00,0,0,"6",0,,"AFLD5","JB",,1
4302,1025,13158,13159,21-Jul-2019 00:00:00,30-Dec-1899 10:42:00,30-Dec-1899 11:33:00,0,0,,3,"LIGHTING CK CMPLT","AFLD3","EZ",,1
4305,1025,13161,13162,21-Jul-2019 00:00:00,30-Dec-1899 12:05:00,30-Dec-1899 12:20:00,0,0,"9",0,"FINAL CK","AFLD5","JB",,1
4307,1026,13172,13173,22-Jul-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:24:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK/KA",,1
4310,1026,13183,13184,22-Jul-2019 00:00:00,30-Dec-1899 21:26:00,30-Dec-1899 21:30:00,0,0,"9",0,"PARKING CK","AFLD5","KK",,1
4312,1026,13186,13187,22-Jul-2019 00:00:00,30-Dec-1899 22:22:00,30-Dec-1899 23:49:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK/KA",,1
4314,1026,13195,13196,22-Jul-2019 00:00:00,30-Dec-1899 01:36:00,30-Dec-1899 02:18:00,0,0,"2",0,,"AFLD5","KK/KA",,1
4316,1026,13198,13200,22-Jul-2019 00:00:00,30-Dec-1899 03:07:00,30-Dec-1899 03:27:00,0,0,"9",0,"483 CK","AFLD5","KK",,1
4318,1027,13205,13206,22-Jul-2019 00:00:00,30-Dec-1899 04:27:00,30-Dec-1899 05:04:00,0,0,"6,7,8",0,"NO FOD/BASH OBSERVED","AFLD4","DJ",,1
4322,1027,13212,13219,22-Jul-2019 00:00:00,30-Dec-1899 08:43:00,30-Dec-1899 09:25:00,0,0,"2,6,7,8",0,"NO FOD/BASH OBSERVED. RSC IS WET WITH NO STANDING WATER. ALL CONSTRACTORS OBSERVED OFF AFLD.","AFLD4","DJ/SP",,1
4325,1027,13220,13221,22-Jul-2019 00:00:00,30-Dec-1899 11:44:00,30-Dec-1899 12:22:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","JB",,1
4327,1027,13222,13225,22-Jul-2019 00:00:00,30-Dec-1899 12:38:00,30-Dec-1899 12:51:00,0,0,"6,9",0,"CLOSING CK","AFLD5","JB",,1
4329,1028,13228,13230,23-Jul-2019 00:00:00,30-Dec-1899 20:10:00,30-Dec-1899 20:23:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK/KA",,1
4332,1028,13239,13241,23-Jul-2019 00:00:00,30-Dec-1899 22:05:00,30-Dec-1899 23:11:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK/KF/KA",,1
4334,1028,13248,13250,23-Jul-2019 00:00:00,30-Dec-1899 23:57:00,30-Dec-1899 00:55:00,0,0,"9",0,"RAMP CK","AFLD5","KN",,1
4335,1028,13249,13254,23-Jul-2019 00:00:00,30-Dec-1899 23:15:00,30-Dec-1899 01:22:00,0,0,"7",0,,"AFLD1","XS",,1
4337,1028,13251,13255,23-Jul-2019 00:00:00,30-Dec-1899 00:55:00,30-Dec-1899 01:22:00,0,0,"7,9",0,"CHECK ON HOLE","AFLD5","KF",,1
4340,1028,13256,13259,23-Jul-2019 00:00:00,30-Dec-1899 01:24:00,30-Dec-1899 20:16:00,0,0,"7",0,,"AFLD1","XS",,1
4344,1030,13271,13273,23-Jul-2019 00:00:00,30-Dec-1899 08:25:00,30-Dec-1899 09:12:00,0,0,"6,8",0,"15 CROWS SCARED FROM SOUTH OVERRUN AREA/ NO OTHER FOD/BASH OBSERVED","AFLD4","DJ/SP",,1
4350,1030,-1,0,23-Jul-2019 00:00:00,30-Dec-1899 04:15:00,30-Dec-1899 06:14:00,0,0,"6,7",0,,"AFLD1","XS/AC",,1
4351,1030,13278,13279,23-Jul-2019 00:00:00,30-Dec-1899 06:30:00,30-Dec-1899 06:40:00,0,0,"6",0,,"AFLD4","DJ",,1
4352,1030,13280,13283,23-Jul-2019 00:00:00,30-Dec-1899 12:04:00,30-Dec-1899 12:48:00,0,0,,3,"LIGHTING CK CMPLT. NO NEW DISCRE4PANCIES OBSERVED","AFLD4","DJ/SP",,1
4354,1032,13287,13288,24-Jul-2019 00:00:00,30-Dec-1899 20:07:00,30-Dec-1899 20:28:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB/CN",,1
4356,1032,13299,13306,24-Jul-2019 00:00:00,30-Dec-1899 22:36:00,30-Dec-1899 23:50:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","CB/CN",,1
4358,1032,13310,13311,24-Jul-2019 00:00:00,30-Dec-1899 00:59:00,30-Dec-1899 01:35:00,0,0,"7",0,,"AFLD5","KK",,1
4360,1032,13312,13313,24-Jul-2019 00:00:00,30-Dec-1899 02:45:00,30-Dec-1899 12:11:00,0,0,"6",0,,"AFLD5","CB/CN",,1
4362,1037,13325,13326,24-Jul-2019 00:00:00,30-Dec-1899 05:41:00,30-Dec-1899 06:01:00,0,0,"2",0,,"AFLD4","DJ",,1
4363,1037,13332,13333,24-Jul-2019 00:00:00,30-Dec-1899 08:18:00,30-Dec-1899 09:23:00,0,0,"6,7,8",0,,"AFLD4","DJ",,1
4365,1037,13337,13338,24-Jul-2019 00:00:00,30-Dec-1899 11:38:00,30-Dec-1899 12:30:00,0,0,,3,"LIGHTING CK CMPLT","AFLD3","EZ",,1
4368,1037,13340,13341,24-Jul-2019 00:00:00,30-Dec-1899 12:38:00,30-Dec-1899 12:49:00,0,0,"9",0,"FINAL CK","AFLD4","DJ",,1
4369,1038,13345,13347,25-Jul-2019 00:00:00,30-Dec-1899 20:13:00,30-Dec-1899 20:30:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
4372,1038,13350,13360,25-Jul-2019 00:00:00,30-Dec-1899 21:54:00,30-Dec-1899 22:05:00,0,0,"6",0,,"AFLD5","CB",,1
4373,1038,13355,13359,25-Jul-2019 00:00:00,30-Dec-1899 23:04:00,30-Dec-1899 23:50:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","CB/CN",,1
4376,1038,13364,13365,25-Jul-2019 00:00:00,30-Dec-1899 00:01:00,30-Dec-1899 00:22:00,0,0,"6",0,"FOD WALK 5 IN ATTENDENCE","AFLD5","CB/CN",,1
4377,1038,13366,13369,25-Jul-2019 00:00:00,30-Dec-1899 00:23:00,30-Dec-1899 01:10:00,0,0,"6",0,,"AFLD5","KN",,1
4380,1038,13370,13376,25-Jul-2019 00:00:00,30-Dec-1899 02:12:00,30-Dec-1899 03:22:00,0,0,"9",0,"483 CK","AFLD5","CB/CN",,1
4383,1039,13384,13385,25-Jul-2019 00:00:00,30-Dec-1899 05:26:00,30-Dec-1899 05:45:00,0,0,"6,8",0,,"AFLD4","DJ",,1
4385,1039,13388,13389,25-Jul-2019 00:00:00,30-Dec-1899 07:51:00,30-Dec-1899 08:16:00,0,0,"6,7,8",0,"NO FOD/BASH OBSERVED. ALL CONTRACTORS OBSERVED OFF AFLD.","AFLD4","DJ",,1
4387,1039,13391,13392,25-Jul-2019 00:00:00,30-Dec-1899 10:46:00,30-Dec-1899 11:49:00,0,0,,3,"AFLD LIGHTING CK CMPLT. 1 LIGHT OTS ON RWY 18 THRESHOLD (E-14) & 1 LIGHT OUT ON RWY 18 CENTERLINE BARS (A-107). DISCREPANCIES TRACKER UPDATED. (2) AF IMT 483 CK CMPLT.","AFLD4","DJ",,1
4389,1039,13397,13399,25-Jul-2019 00:00:00,30-Dec-1899 12:28:00,30-Dec-1899 12:51:00,0,0,"9",0,"CLOSING CK","AFLD3","EZ",,1
4392,1040,13402,13403,26-Jul-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:38:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KF",,1
4395,1040,13411,13415,26-Jul-2019 00:00:00,30-Dec-1899 22:46:00,30-Dec-1899 00:12:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","CB/CN/KF",,1
4398,1040,13424,13425,26-Jul-2019 00:00:00,30-Dec-1899 02:21:00,30-Dec-1899 02:52:00,0,0,"6,8",0,,"AFLD5","CB/CN",,1
4401,1040,13427,13428,26-Jul-2019 00:00:00,30-Dec-1899 03:19:00,30-Dec-1899 03:38:00,0,0,"9",0,"RAMP CK","AFLD5","CB/KF/CN",,1
4403,1040,13430,13431,26-Jul-2019 00:00:00,30-Dec-1899 04:01:00,30-Dec-1899 04:13:00,0,0,"6",0,"REPORTED","AFLD5","CB/CN",,1
4404,1048,13436,13437,26-Jul-2019 00:00:00,30-Dec-1899 06:15:00,30-Dec-1899 06:34:00,0,0,"6",0,,"AFLD5","SD/KA",,1
4406,1048,13439,13441,26-Jul-2019 00:00:00,30-Dec-1899 08:31:00,30-Dec-1899 10:02:00,0,0,"9",0,"TAKING AFLD PICTURES","AFLD5","JB",,1
4408,1048,13442,13444,26-Jul-2019 00:00:00,30-Dec-1899 12:09:00,30-Dec-1899 12:49:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","JB",,1
4417,1060,13465,13466,27-Jul-2019 00:00:00,30-Dec-1899 05:46:00,30-Dec-1899 06:27:00,0,0,"6",0,,"AFLD5","SD/KA",,1
4419,1060,13468,13469,27-Jul-2019 00:00:00,30-Dec-1899 11:35:00,30-Dec-1899 12:40:00,0,0,,3,,"AFLD5","SD/KA/SP",,1
4421,1063,13474,13475,28-Jul-2019 00:00:00,30-Dec-1899 20:10:00,30-Dec-1899 20:29:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
4427,1063,13479,13482,28-Jul-2019 00:00:00,30-Dec-1899 22:24:00,30-Dec-1899 23:33:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KF",,1
4429,1063,13483,13485,28-Jul-2019 00:00:00,30-Dec-1899 00:09:00,30-Dec-1899 00:29:00,0,0,"2",0,"RSC NOW DRY","AFLD5","KF",,1
4431,1063,13496,13498,28-Jul-2019 00:00:00,30-Dec-1899 03:06:00,30-Dec-1899 03:30:00,0,0,"6,8",0,,"AFLD5","KF",,1
4433,1066,13500,13501,28-Jul-2019 00:00:00,30-Dec-1899 05:11:00,30-Dec-1899 05:40:00,0,0,"6,8",0,,"AFLD5","SD/SP",,1
4435,1066,13502,13504,28-Jul-2019 00:00:00,30-Dec-1899 08:04:00,30-Dec-1899 08:35:00,0,0,"6,8",0,,"AFLD5","SD/SP",,1
4437,1066,13505,13506,28-Jul-2019 00:00:00,30-Dec-1899 10:47:00,30-Dec-1899 11:42:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","SD/SP/KA",,1
4439,1067,13513,13514,29-Jul-2019 00:00:00,30-Dec-1899 20:07:00,30-Dec-1899 20:23:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
4441,1067,13524,13527,29-Jul-2019 00:00:00,30-Dec-1899 21:27:00,30-Dec-1899 22:26:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","KK",,1
4443,1068,13540,13541,29-Jul-2019 00:00:00,30-Dec-1899 11:49:00,30-Dec-1899 12:38:00,0,0,,3,"LIGHTING CK CMPLT","AFLD5","SD KA SP",,1
4445,1068,13542,13543,29-Jul-2019 00:00:00,30-Dec-1899 05:20:00,30-Dec-1899 06:21:00,0,0,"9",0,"ESCORT IG","AFLD5","SD/KA",,1
4446,1068,13544,13545,29-Jul-2019 00:00:00,30-Dec-1899 08:40:00,30-Dec-1899 09:13:00,0,0,"6,8",0,,"AFLD5","SD/KA/SP",,1
4447,1070,13549,13550,30-Jul-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:27:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB/CN",,1
4450,1070,13570,13571,30-Jul-2019 00:00:00,30-Dec-1899 00:40:00,30-Dec-1899 01:54:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","CB/CN",,1
4452,1067,13577,13578,30-Jul-2019 00:00:00,30-Dec-1899 00:49:00,30-Dec-1899 02:26:00,0,0,"7",0,,"AFLD1","XS",,1
4454,1067,13579,13580,30-Jul-2019 00:00:00,30-Dec-1899 01:05:00,30-Dec-1899 01:21:00,0,0,"6,8",0,,"AFLD3","EZ",,1
4456,1070,13587,13592,30-Jul-2019 00:00:00,30-Dec-1899 03:20:00,30-Dec-1899 03:46:00,0,0,"6,8",0,,"AFLD5","EZ/CN",,1
4457,1070,13588,13596,30-Jul-2019 00:00:00,30-Dec-1899 03:47:00,30-Dec-1899 04:08:00,0,0,"7",0,,"ALDF5","EZ/CN",,1
4463,1072,13598,13599,30-Jul-2019 00:00:00,30-Dec-1899 05:52:00,30-Dec-1899 06:28:00,0,0,"9",0,"PACAF IG AFLD TOUR","AFLD5","JB",,1
4465,1072,13605,13606,30-Jul-2019 00:00:00,30-Dec-1899 10:30:00,30-Dec-1899 11:27:00,0,0,,3,"LIGHTING CK INCMPLT DUE TO LOCAL ACFT TRAFFIC","AFLD5","JB",,1
4467,1072,13607,13608,30-Jul-2019 00:00:00,30-Dec-1899 12:24:00,30-Dec-1899 12:47:00,0,0,"9",0,"FINAL CK","AFLD5","JB",,1
4469,1080,13614,13617,31-Jul-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:43:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KF",,1
4471,1080,13621,13625,31-Jul-2019 00:00:00,30-Dec-1899 22:28:00,30-Dec-1899 23:37:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","CB/CN",,1
4473,1080,13627,13634,31-Jul-2019 00:00:00,30-Dec-1899 00:57:00,30-Dec-1899 01:15:00,0,0,"6,8",0,,"AFLD5","CB/CN",,1
4474,1081,13632,13633,31-Jul-2019 00:00:00,30-Dec-1899 06:49:00,30-Dec-1899 08:00:00,0,0,"9",0,"AMXS AFLD DRIVING PROGRAM INSPECTION","AFLD5","JB",,1
4478,1080,13636,13639,31-Jul-2019 00:00:00,30-Dec-1899 01:26:00,30-Dec-1899 02:06:00,0,0,"6",0,"REPORTED FOD ON RWY","AFLD5","CB/CN",,1
4482,1081,-1,13653,31-Jul-2019 00:00:00,30-Dec-1899 10:40:00,30-Dec-1899 10:53:00,0,0,"9",0,"WING TIP CLEARANCE TRAINING","AFLD5","JB/SP",,1
4485,1081,13656,13657,31-Jul-2019 00:00:00,30-Dec-1899 11:16:00,30-Dec-1899 12:11:00,0,0,,3,"LIGHTING CK INCMPLT","AFLD5","JB",,1
4488,1083,13675,13676,01-Aug-2019 00:00:00,30-Dec-1899 20:21:00,30-Dec-1899 20:44:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KF",,1
4491,1083,13680,13690,01-Aug-2019 00:00:00,30-Dec-1899 22:59:00,30-Dec-1899 23:46:00,0,0,,2,"DAILY INSPECTION CMPLT","AFLD5","SD/KA",,1
4492,1083,13685,13689,01-Aug-2019 00:00:00,30-Dec-1899 23:27:00,30-Dec-1899 23:48:00,0,0,"7",0,,"AFLD1","XS",,1
4495,1083,13692,13694,01-Aug-2019 00:00:00,30-Dec-1899 01:14:00,30-Dec-1899 02:44:00,0,0,"9",0,"ADP INSPECTION","AFLD6","SSGT K. LONEY/JB",,1
4496,1083,13693,13695,01-Aug-2019 00:00:00,30-Dec-1899 02:39:00,30-Dec-1899 03:13:00,0,0,"6,8",0,,"AFLD5","EZ/KA/SD",,1
4499,1085,13704,13705,01-Aug-2019 00:00:00,30-Dec-1899 05:10:00,30-Dec-1899 05:48:00,0,0,"6",0,"FOD FOUND ON TWY E2, D2, AND C2. SWEEPER NOTIFIED","AFLD5","JB",,1
4501,1085,13712,13716,01-Aug-2019 00:00:00,30-Dec-1899 07:29:00,30-Dec-1899 07:47:00,0,0,"9",0,"AFLD DRIVING TRAINING","AFLD5","JB",,1
4503,1085,13727,13729,01-Aug-2019 00:00:00,30-Dec-1899 10:51:00,30-Dec-1899 12:12:00,0,0,,3,"LIGHTING CK INCMPLT","AFLD5","JB",,1
4505,1085,13730,13731,01-Aug-2019 00:00:00,30-Dec-1899 12:43:00,30-Dec-1899 13:01:00,0,0,"9",0,"FINAL CK","AFLD5","JB",,1
